SK_ID_CURR,TARGET
105357,0.09795672230266064
105359,0.08959284815887271
105366,0.0814348442514179
105367,0.0993471057727435
105370,0.04917164453387709
105377,0.09690172172906701
105390,0.08674060390070583
105399,0.06973715089288851
105403,0.08488316398042212
105404,0.08642616503697428
105414,0.07941974949519691
105417,0.09031956909378988
105425,0.14200847330658845
105452,0.07845296417336098
105454,0.10370453025224319
105456,0.11652221797626347
105470,0.1088464094977666
105471,0.06377326420127581
105483,0.0832560997388073
105493,0.11466305061689303
105508,0.13090204434713398
105514,0.11070279452733513
105515,0.06052359148215938
105528,0.13716132469261627
105529,0.07666273005064835
105531,0.0771242110845283
105532,0.08170053279568618
105558,0.05589560197991884
105574,0.09669028393618308
105578,0.06566619770621411
105584,0.14593772869023833
105595,0.11719528133628408
105617,0.10440009531339009
105618,0.0866883154963335
105621,0.08317191726359661
105625,0.08760091003292075
105629,0.09079009194955594
105630,0.07204480306129128
105634,0.06687724949735112
105635,0.10436902944214603
105641,0.10544477389238047
105647,0.10590676056272605
105648,0.08545793552607649
105655,0.06858660470760389
105657,0.07205329482295031
105672,0.1113678956286515
105678,0.0919536367647342
105682,0.07684864258453132
105691,0.09961908343767288
105692,0.08878675576518202
105706,0.1304136443273603
105712,0.10639908799949192
105720,0.09476570417307963
105734,0.08419639510664338
105735,0.09780696184679204
105736,0.09101983606787747
105737,0.0697843877813179
105738,0.13471892770381838
105740,0.11586533278502088
105744,0.058683076626192154
105747,0.10654511549131196
105749,0.10901433130640086
105754,0.09673200516493816
105758,0.06646043053006814
105760,0.09414457819915759
105767,0.08778267170129335
105784,0.11324269618058898
105791,0.09262894576524716
105802,0.08583954114650577
105807,0.13263385157160895
105809,0.07800246422065675
105816,0.10383753805283902
105817,0.059045573684618165
105824,0.13432390174939038
105832,0.10195801439602908
105856,0.07723195457941731
105865,0.08707078841316589
105899,0.07996993834692753
105906,0.05830189853118213
105916,0.0955149233581502
105923,0.11517387027843523
105937,0.09393040655598817
105965,0.06904924353306013
105966,0.08671723556619954
105968,0.07231169616107957
105973,0.08696249826511687
105976,0.10941013414199438
105978,0.06545100078982322
105979,0.07790381755307385
105991,0.10133736079691572
105998,0.08733092595861333
105999,0.09651365126430472
106000,0.10558691002353589
106001,0.10775223848045642
106010,0.08568779466918156
106011,0.09564893926670201
106013,0.11989127072006552
106015,0.08390268922884797
106026,0.06850305474038788
106032,0.07321665652073273
106035,0.09716708551260247
106040,0.09098418269555385
106041,0.1284796634737957
106044,0.06410335288730007
106053,0.0999970791338265
106054,0.07129430650611299
106065,0.1261885281316183
106081,0.08182097333726332
106083,0.08787311426332153
106087,0.09700650820013948
106090,0.09893263766731164
106101,0.05259765391528929
106102,0.12510171598403827
106109,0.07834133850526435
106116,0.07628810135059126
106150,0.07779537642669501
106155,0.16077480472746541
106166,0.09006787005439797
106176,0.08807418917024495
106189,0.07156576520245578
106199,0.12770943181918482
106205,0.09165829376908398
106206,0.08382953418424312
106211,0.08486882326990822
106214,0.06517465439003181
106216,0.09305202051974694
106217,0.09747510443136738
106225,0.08148146390138536
106249,0.07264638887305831
106256,0.080016528197595
106258,0.07853913636713447
106261,0.10287220324863729
106262,0.11645519534344972
106264,0.06257872890159415
106271,0.11152255114627037
106276,0.08472267103771663
106277,0.09420766881209142
106286,0.11209003080103096
106293,0.06721004030696191
106295,0.07508324671321787
106296,0.10333347219092044
106297,0.12640171753163096
106298,0.09420237682039077
106311,0.07972100707418493
106314,0.11557080800078917
106320,0.12462461385767305
106334,0.10594868114099883
106346,0.07481426087962369
106347,0.07990686553118403
106349,0.08871275717643896
106354,0.11145170747339252
106360,0.05659432754645665
106373,0.08966199863943604
106377,0.07523589250874069
106386,0.10761304375981286
106387,0.10733002352154045
106391,0.05614680580389787
106401,0.12459648479499111
106411,0.12077516425707203
106413,0.11743065804991872
106426,0.10178734387241303
106427,0.07960887358572923
106428,0.14411962170893106
106434,0.09612360863632842
106438,0.09811535054705195
106440,0.10105805229228074
106441,0.06525913204162041
106452,0.11883014546614647
106453,0.08169269761495597
106454,0.09047024767695
106457,0.09853341717317889
106484,0.07567013784886915
106488,0.15182791491954556
106491,0.09002592126786953
106514,0.0901419124156521
106527,0.0968796706171547
106528,0.07597662271382773
106529,0.05398641473191715
106534,0.12034495370031659
106550,0.11094629158819291
106577,0.08224909386072826
106585,0.13007917753053738
106590,0.06278723873315809
106607,0.0793525218565683
106610,0.10622346453346315
106611,0.100193988982041
106612,0.11902415142820418
106624,0.07077629272278785
106631,0.07554126006235566
106647,0.17579311146654972
106660,0.12842524243539796
106674,0.08707207329498365
106687,0.07440607325592437
106712,0.0926173020554129
106713,0.08079693016287537
106717,0.08358693893554761
106720,0.10019961417371205
106721,0.09799713035674269
106724,0.09326243500276958
106735,0.11039072098862023
106739,0.07928740432113844
106740,0.08498912627077232
106754,0.07640512708243187
106760,0.14858496652027733
106761,0.10674159399877026
106784,0.09608821688760878
106787,0.08754301024457609
106797,0.07807792021097286
106798,0.07794169765053906
106802,0.12597054922353462
106803,0.10710562801095805
106804,0.15671255666792613
106805,0.08036206781064864
106810,0.13196110954602971
106812,0.09932826842813704
106813,0.06692102439319428
106817,0.0711508902833969
106822,0.09765049212773926
106823,0.0855010550827246
106827,0.06944204242472408
106841,0.07466084569601603
106851,0.08581883905283533
106852,0.09877256180163808
106853,0.14787005174371362
106854,0.15412803556374205
106861,0.09953356328218504
106873,0.12065194129980172
106877,0.07564694045924139
106878,0.08544650271459407
106881,0.10574255269635775
106900,0.08085408886893064
106906,0.07501680116994303
106907,0.08412464802716882
106914,0.1001827534068587
106916,0.08773185718745126
106924,0.07256331088017304
106931,0.08353873248629061
106936,0.10868609263605485
106937,0.08019105798226084
106938,0.08406581305231844
106939,0.11192093046225055
106943,0.07238947462379985
106944,0.07799337249419597
106967,0.11096752571361583
106980,0.09478392409737742
106986,0.0675050657020334
106987,0.0867433034513755
106990,0.06757227920675078
107013,0.05666562373711746
107023,0.09693837110147561
107033,0.06557545632862793
107037,0.10291019362855928
107048,0.1007891981508219
107071,0.10969710882131352
107081,0.06293706082306737
107113,0.08830914490258894
107130,0.06658810173917534
107131,0.08882205705964491
107145,0.09361897473372889
107156,0.09691416049943516
107219,0.07735015668688626
107222,0.11750364470585092
107223,0.19520602901546
107232,0.12889784349464162
107245,0.10129429946766513
107246,0.06010888075841445
107247,0.06650045636248043
107256,0.07561107986351921
107259,0.07252905294936184
107260,0.04992994256850436
107279,0.13810792406706587
107280,0.07151905000447599
107281,0.09939245406580065
107285,0.09284751401578437
107329,0.11275393242006405
107337,0.07681889044308174
107349,0.07833694288458337
107350,0.09480961926338842
107351,0.06318493213809538
107359,0.14681416735609995
107391,0.10246444703609152
107394,0.11508039738491226
107395,0.06374626386767683
107406,0.11466045373261435
107416,0.11146788107514749
107417,0.08211953536866523
107418,0.07482344075083827
107419,0.07890541526293003
107444,0.08810511251608538
107445,0.10311180162547652
107446,0.09848895078422584
107460,0.09905377693631963
107470,0.10445470437389869
107475,0.07907472197094358
107520,0.08935067182106975
107526,0.09724474438455177
107527,0.06324008263009251
107530,0.0711333940825014
107532,0.13787741989332375
107534,0.11840418829483225
107535,0.08697329160495663
107554,0.11305530254414009
107556,0.08943084747051018
107559,0.09589218346121112
107561,0.06210911840277368
107564,0.07986855135497974
107566,0.09816795663098599
107571,0.08337418408659805
107590,0.10516549880856162
107602,0.09760960579364647
107625,0.12271207489023826
107626,0.1349315997948104
107635,0.08297230188537179
107636,0.07933647807504128
107645,0.10302063085014063
107652,0.11755368196396551
107655,0.06412224333377348
107668,0.06895730382116723
107670,0.07378452236647189
107677,0.05957651539846529
107680,0.11074020278187553
107683,0.08626326455170398
107684,0.0758534306544569
107691,0.08970253169964959
107692,0.11383828432248554
107703,0.12418629980921418
107709,0.0652894242118979
107710,0.07595694808676462
107721,0.09930512979346412
107725,0.12040188542284519
107727,0.13053126888432928
107739,0.09289895785458877
107740,0.10683939785836963
107741,0.09886207505835735
107747,0.07230567652650516
107765,0.13935404908589086
107768,0.07033235835778172
107775,0.0922815989531283
107782,0.11703964666099198
107790,0.07549566175062691
107801,0.08972625729836352
107807,0.06378029547741186
107811,0.114195243835671
107817,0.1311150679959921
107826,0.08419028409684033
107838,0.09870949697970031
107839,0.08351624996943574
107843,0.07973024872844625
107847,0.06802034704995873
107849,0.10327654727523346
107850,0.09351171294651453
107867,0.11445354248466028
107871,0.1017967923958228
107908,0.09106092615095979
107913,0.12572163448762294
107927,0.10604800319989163
107931,0.05589531839953657
107955,0.05945604299898241
107962,0.09388401889112544
107977,0.08023890097440525
107978,0.08909339157006015
107993,0.07683913448171864
108010,0.08012159934524132
108016,0.11143236476422838
108018,0.1318253037747207
108027,0.11056836852897935
108045,0.09974307702274522
108069,0.12517173684578248
108082,0.09715689383982681
108089,0.09353155562212215
108092,0.0843504692299435
108106,0.07528720340790972
108112,0.09393054434619755
108120,0.12087284386452725
108122,0.1560976091144601
108135,0.12570388151669853
108170,0.08084717808970468
108171,0.09382756503865047
108177,0.06517841463656598
108180,0.11193698587561736
108183,0.08612866559296428
108184,0.06711940401624303
108185,0.09375574637460565
108192,0.09836504896458222
108195,0.1086038534353303
108196,0.125111393094245
108218,0.07813118726281394
108219,0.1312981460611517
108243,0.108425812167652
108249,0.06593028942775733
108251,0.05178164180767653
